Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  hex

Data:
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, XXX, X, X, X, X, X, X, X, X, X, X, 
341, 34E, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
342, 352, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
343, 355, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
344, 359, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
345, 35C, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
346, 360, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
347, 365, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
348, 367, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
349, 36B, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
350, 36E, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
351, 372, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
352, 374, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
353, 378, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
354, 37A, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
355, 37F, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 
356, 381, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 
357, 385, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 
358, 387, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
359, 38B, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
360, 38F, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 
361, 391, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 
362, 395, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 
363, 397, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 
364, 39A, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
365, 39C, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
366, 3A0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
367, 3A2, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
368, 3A5, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 
369, 3A7, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 
370, 3AA, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
371, 3AC, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
372, 3B0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
373, 3B3, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 
374, 3B5, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 
375, 3B8, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
376, 3B9, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 
377, 3BC, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
378, 3BE, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
379, 3C1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 
380, 3C3, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 
381, 3C5, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 
382, 3C7, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
383, 3CA, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
384, 3CB, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
385, 3CE, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
386, 3CF, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
387, 3D2, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
388, 3D4, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
389, 3D6, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
390, 3D8, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
391, 3D9, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
392, 3DC, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
393, 3DD, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
394, 3DF, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
395, 3E0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
396, 3E2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
397, 3E3, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
398, 3E5, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 
399, 3E6, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
400, 3E8, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
401, 3EA, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
402, 3EB, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
403, 3EC, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
404, 3ED, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 
405, 3EF, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
406, 3F0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
407, 3F1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
408, 3F2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
409, 3F3, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
410, 3F4, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
411, 3F5, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
412, 3F6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
413, 3F7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
414, 3F7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
415, 3F8, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
416, 3F9, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
417, 3FA, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
418, 3FB, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
419, 3FB, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
420, 3FC, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
421, 3FC, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
422, 3FD, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
423, 3FD, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
424, 3FE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
425, 3FE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
426, 3FE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
427, 3FE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
428, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
429, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
430, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
431, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
432, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
433, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
434, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
435, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
436, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
437, 3FE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
438, 3FE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
439, 3FE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
440, 3FE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
441, 3FD, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
442, 3FD, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
443, 3FC, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
444, 3FC, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
445, 3FB, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
446, 3FA, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
447, 3FA, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
448, 3F9, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
449, 3F9, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
450, 3F8, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
451, 3F7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
452, 3F6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
453, 3F5, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
454, 3F4, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
455, 3F3, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
456, 3F2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
457, 3F1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
458, 3F0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
459, 3EE, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
460, 3ED, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 
461, 3EC, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
462, 3EB, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
463, 3E9, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
464, 3E8, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
465, 3E6, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
466, 3E5, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 
467, 3E3, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
468, 3E2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
469, 3E0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
470, 3DF, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
471, 3DD, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
472, 3DB, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 
473, 3D9, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
474, 3D7, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 
475, 3D6, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
476, 3D3, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 
477, 3D2, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
478, 3CF, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
479, 3CE, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
480, 3CB, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
481, 3CA, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
482, 3C7, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
483, 3C6, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
484, 3C3, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 
485, 3C0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
486, 3BE, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
487, 3BB, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 
488, 3BA, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
489, 3B7, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 
490, 3B5, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 
491, 3B2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
492, 3B0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
493, 3AD, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 
494, 3AB, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 
495, 3A7, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 
496, 3A6, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
497, 3A2, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
498, 39E, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
499, 39D, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 
500, 399, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 
501, 397, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 
502, 393, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
503, 391, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 
504, 38D, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 
505, 38B, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
506, 387, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
507, 385, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 
508, 381, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 
509, 37F, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 
510, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
511, 379, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 
512, 375, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 
513, 370, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
514, 36E, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
515, 36A, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
516, 368, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
517, 363, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
518, 361, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 
519, 35C, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
520, 35A, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
521, 355, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
522, 353, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
523, 34E, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
524, 34C, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
525, 347, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 
526, 342, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
527, 340, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
528, 33B, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
529, 338, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
530, 333, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
531, 331, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 
532, 32C, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
533, 329, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
534, 324, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
535, 322, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
536, 31C, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
537, 31A, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
538, 315, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
539, 312, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
540, 30D, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
541, 307, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
542, 305, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
543, 2FF, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
544, 2FC, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
545, 2F7, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
546, 2F4, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
547, 2EF, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
548, 2EC, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
549, 2E6, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
550, 2E4, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
551, 2DE, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
552, 2DB, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
553, 2D5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
554, 2D0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
555, 2CD, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
556, 2C7, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
557, 2C4, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
558, 2BE, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
559, 2BB, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 
560, 2B6, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
561, 2B3, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 
562, 2AD, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 
563, 2AA, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
564, 2A4, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
565, 2A1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 
566, 29B, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
567, 298, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
568, 292, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 
569, 28C, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
570, 289, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 
571, 283, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 
572, 280, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
573, 27A, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
574, 277, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 
575, 271, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
576, 26E, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
577, 268, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
578, 264, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
579, 25E, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
580, 25B, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 
581, 255, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
582, 24F, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
583, 24C, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
584, 246, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
585, 242, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
586, 23C, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
587, 239, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 
588, 233, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
589, 230, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
590, 22A, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
591, 226, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
592, 220, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
593, 21D, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
594, 217, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 
595, 210, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
596, 20D, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
597, 207, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
598, 204, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
599, 1FE, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
600, 1FB, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
601, 1F4, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
602, 1F1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
603, 1EB, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
604, 1E8, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
605, 1E1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 
606, 1DE, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
607, 1D8, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
608, 1D5, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 
609, 1CF, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
610, 1C9, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
611, 1C5, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 
612, 1BF, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 
613, 1BC, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
614, 1B6, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
615, 1B3, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 
616, 1AD, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 
617, 1A9, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 
618, 1A3, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 
619, 1A0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
620, 19A, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
621, 197, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 
622, 191, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 
623, 18B, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
624, 188, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
625, 182, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
626, 17F, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 
627, 179, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 
628, 176, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
629, 170, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
630, 16D, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 
631, 167, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
632, 164, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
633, 15E, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
634, 15B, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
635, 155, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
636, 152, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
637, 14C, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
638, 146, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
639, 143, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 
640, 13D, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
641, 13A, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
642, 135, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
643, 132, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
644, 12C, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
645, 129, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
646, 124, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
647, 121, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
648, 11B, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 
649, 118, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
650, 113, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
651, 10D, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
652, 10A, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
653, 105, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
654, 102, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
655, 0FD, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
656, 0FA, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
657, 0F5, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
658, 0F2, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
659, 0ED, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
660, 0EA, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
661, 0E5, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
662, 0E2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
663, 0DD, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
664, 0DB, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
665, 0D5, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
666, 0D0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
667, 0CE, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
668, 0C9, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
669, 0C6, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
670, 0C1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 
671, 0BF, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 
672, 0BA, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
673, 0B8, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
674, 0B3, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 
675, 0B1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 
676, 0AC, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
677, 0AA, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
678, 0A5, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 
679, 0A0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
680, 09E, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
681, 09A, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
682, 097, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 
683, 093, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 
684, 091, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
685, 08C, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
686, 08A, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 
687, 086, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
688, 084, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
689, 080, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
690, 07E, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
691, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
692, 078, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
693, 074, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
694, 070, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
695, 06E, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
696, 06A, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
697, 068, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
698, 064, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
699, 062, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
