Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
228, 826, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
229, 826, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
230, 824, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
231, 824, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
232, 824, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
233, 824, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
234, 824, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
235, 821, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
236, 821, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
237, 821, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
238, 821, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
239, 821, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
240, 819, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
241, 819, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
242, 819, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
243, 819, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
244, 819, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
245, 816, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
246, 816, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
247, 816, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
248, 816, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
249, 814, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
250, 814, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
251, 814, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
252, 814, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
253, 814, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
254, 811, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
255, 811, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
256, 811, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
257, 811, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
258, 811, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
259, 809, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
260, 809, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
261, 809, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
262, 809, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
263, 809, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
264, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
265, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
266, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
267, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
268, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
269, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
270, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
271, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
272, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
273, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
274, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
275, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
276, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
277, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
278, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
279, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
280, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
281, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
282, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
283, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
284, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
285, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
286, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
287, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
288, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
289, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
290, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
291, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
292, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
293, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
294, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
295, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
296, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
297, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
298, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
299, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
300, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
301, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
302, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
303, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
304, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
305, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
306, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
307, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
308, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
309, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
310, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
311, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
312, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
