Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: s, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
347, 732, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
348, 732, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
349, 732, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
350, 732, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
351, 732, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
352, 733, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
353, 733, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
354, 733, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
355, 733, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
356, 733, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
357, 734, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
358, 734, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
359, 734, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
360, 734, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
361, 734, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
362, 735, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
363, 735, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
364, 735, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
365, 735, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
366, 735, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
367, 736, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
368, 736, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
369, 736, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
370, 736, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
371, 737, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
372, 737, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
373, 737, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
374, 737, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
375, 737, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
376, 738, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
377, 738, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
378, 738, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
379, 738, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
380, 738, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
381, 739, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
382, 739, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
383, 739, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
384, 739, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
385, 739, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
386, 740, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
387, 740, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
388, 740, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
389, 740, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
390, 740, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
391, 741, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
392, 741, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
393, 741, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
394, 741, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
395, 741, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
396, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
397, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
398, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
399, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
400, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
401, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
402, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
403, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
404, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
405, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
406, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
407, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
408, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
409, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
410, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
411, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
412, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
413, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
414, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
415, 746, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
416, 746, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
417, 746, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
418, 746, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
419, 746, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
420, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
421, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
422, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
423, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
424, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
425, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
426, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
427, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
428, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
429, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
430, 749, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
431, 749, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
432, 749, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
433, 749, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
434, 749, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
435, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
436, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
437, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
438, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
439, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
440, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
441, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
442, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
443, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
444, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
445, 752, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
446, 752, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
447, 752, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
448, 752, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
449, 752, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
450, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
451, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
452, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
453, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
454, 754, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
455, 754, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
456, 754, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
457, 754, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
458, 754, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
459, 755, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
460, 755, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
461, 755, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
462, 755, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
463, 755, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
464, 756, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
465, 756, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
466, 756, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
467, 756, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
468, 756, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
469, 757, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
470, 757, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
471, 757, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
472, 757, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
473, 757, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
474, 758, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
475, 758, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
476, 758, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
477, 758, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
478, 758, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
479, 759, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
480, 759, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
481, 759, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
482, 759, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
483, 759, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
484, 760, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
485, 760, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
486, 760, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
487, 760, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
488, 760, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
489, 761, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
490, 761, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
491, 761, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
492, 761, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
493, 762, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
494, 762, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
495, 762, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
496, 762, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
497, 762, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
498, 763, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
499, 763, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
500, 763, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
501, 763, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
502, 763, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
503, 764, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
504, 764, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
505, 764, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
506, 764, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
507, 764, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
508, 765, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
509, 765, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
510, 765, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
511, 765, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
512, 765, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
513, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
514, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
515, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
516, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
517, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
518, 767, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
519, 767, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
520, 767, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
521, 767, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
522, 767, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
523, 768, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
524, 768, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
525, 768, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
526, 768, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
527, 768, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
528, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
529, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
530, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
531, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
532, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
533, 770, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
534, 770, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
535, 770, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
536, 770, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
537, 771, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 
538, 771, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 
539, 771, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 
540, 771, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 
541, 771, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 
542, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
543, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
544, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
545, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
546, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
547, 773, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
548, 773, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
549, 773, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
550, 773, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
551, 773, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
552, 774, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
553, 774, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
554, 774, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
555, 774, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
556, 774, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
557, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
558, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
559, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
560, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
561, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
562, 776, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
563, 776, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
564, 776, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
565, 776, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
566, 776, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
567, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
568, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
569, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
570, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
571, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
572, 778, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
573, 778, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
574, 778, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
575, 778, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
576, 779, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 
577, 779, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 
578, 779, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 
579, 779, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 
580, 779, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 
581, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
582, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
583, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
584, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
585, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
586, 781, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
587, 781, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
588, 781, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
589, 781, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
590, 781, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
591, 782, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
592, 782, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
593, 782, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
594, 782, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
595, 782, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
596, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
597, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
598, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
599, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
600, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
601, 784, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
602, 784, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
603, 784, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
604, 784, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
605, 784, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
606, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
607, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
608, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
609, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
610, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
611, 786, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
612, 786, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
613, 786, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
614, 786, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
615, 786, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
616, 787, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
617, 787, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
618, 787, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
619, 787, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
620, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
621, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
622, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
623, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
624, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
625, 789, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
626, 789, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
627, 789, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
628, 789, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
629, 789, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
630, 790, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
631, 790, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
632, 790, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
633, 790, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
634, 790, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
635, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
636, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
637, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
638, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
639, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
640, 792, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
641, 792, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
642, 792, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
643, 792, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
644, 792, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
645, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
646, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
647, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
648, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
649, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
650, 794, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
651, 794, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
652, 794, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
653, 794, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
654, 794, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
655, 795, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 
656, 795, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 
657, 795, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 
658, 795, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 
659, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
660, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
661, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
662, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
663, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
664, 797, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
665, 797, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
666, 797, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
667, 797, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
668, 797, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
669, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
670, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
671, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
672, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
673, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
674, 799, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 
675, 799, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 
676, 799, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 
677, 799, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 
678, 799, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 
679, 800, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
680, 800, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
681, 800, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
682, 800, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
683, 800, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
684, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
685, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
686, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
687, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
688, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
689, 802, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
690, 802, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
691, 802, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
692, 802, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
693, 802, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
694, 803, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
695, 803, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
696, 803, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
697, 803, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
698, 803, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
699, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
700, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
701, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
702, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
703, 805, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
704, 805, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
705, 805, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
706, 805, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
707, 805, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
708, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
709, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
710, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
711, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
712, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
713, 807, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
714, 807, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
715, 807, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
716, 807, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
717, 807, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
718, 808, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
