Groups:,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,
,,,,,,,,,,,,
Data:,,,,,,,,,,,,
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
337,1000,1,1,1,1,1,0,1,0,0,0, 
338,1002,1,1,1,1,1,0,1,0,1,0, 
339,1004,1,1,1,1,1,0,1,1,0,0, 
340,1004,1,1,1,1,1,0,1,1,0,0, 
341,1006,1,1,1,1,1,0,1,1,1,0, 
342,1007,1,1,1,1,1,0,1,1,1,1, 
343,1008,1,1,1,1,1,1,0,0,0,0, 
344,1009,1,1,1,1,1,1,0,0,0,1, 
345,1011,1,1,1,1,1,1,0,0,1,1, 
346,1011,1,1,1,1,1,1,0,0,1,1, 
347,1012,1,1,1,1,1,1,0,1,0,0, 
348,1013,1,1,1,1,1,1,0,1,0,1, 
349,1014,1,1,1,1,1,1,0,1,1,0, 
350,1015,1,1,1,1,1,1,0,1,1,1, 
351,1016,1,1,1,1,1,1,1,0,0,0, 
352,1017,1,1,1,1,1,1,1,0,0,1, 
353,1017,1,1,1,1,1,1,1,0,0,1, 
354,1018,1,1,1,1,1,1,1,0,1,0, 
355,1019,1,1,1,1,1,1,1,0,1,1, 
356,1019,1,1,1,1,1,1,1,0,1,1, 
357,1020,1,1,1,1,1,1,1,1,0,0, 
358,1021,1,1,1,1,1,1,1,1,0,1, 
359,1021,1,1,1,1,1,1,1,1,0,1, 
360,1021,1,1,1,1,1,1,1,1,0,1, 
361,1022,1,1,1,1,1,1,1,1,1,0, 
362,1022,1,1,1,1,1,1,1,1,1,0, 
363,1022,1,1,1,1,1,1,1,1,1,0, 
364,1023,1,1,1,1,1,1,1,1,1,1, 
365,1023,1,1,1,1,1,1,1,1,1,1, 
366,1023,1,1,1,1,1,1,1,1,1,1, 
367,1023,1,1,1,1,1,1,1,1,1,1, 
368,1023,1,1,1,1,1,1,1,1,1,1, 
369,1023,1,1,1,1,1,1,1,1,1,1, 
370,1023,1,1,1,1,1,1,1,1,1,1, 
371,1023,1,1,1,1,1,1,1,1,1,1, 
372,1023,1,1,1,1,1,1,1,1,1,1, 
373,1023,1,1,1,1,1,1,1,1,1,1, 
374,1022,1,1,1,1,1,1,1,1,1,0, 
375,1022,1,1,1,1,1,1,1,1,1,0, 
376,1022,1,1,1,1,1,1,1,1,1,0, 
377,1021,1,1,1,1,1,1,1,1,0,1, 
378,1021,1,1,1,1,1,1,1,1,0,1, 
379,1021,1,1,1,1,1,1,1,1,0,1, 
380,1020,1,1,1,1,1,1,1,1,0,0, 
381,1020,1,1,1,1,1,1,1,1,0,0, 
382,1019,1,1,1,1,1,1,1,0,1,1, 
383,1018,1,1,1,1,1,1,1,0,1,0, 
384,1018,1,1,1,1,1,1,1,0,1,0, 
385,1017,1,1,1,1,1,1,1,0,0,1, 
386,1016,1,1,1,1,1,1,1,0,0,0, 
387,1016,1,1,1,1,1,1,1,0,0,0, 
388,1014,1,1,1,1,1,1,0,1,1,0, 
389,1014,1,1,1,1,1,1,0,1,1,0, 
390,1013,1,1,1,1,1,1,0,1,0,1, 
