Groups:,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,
,,,,,,,,,,,,
Data:,,,,,,,,,,,,
time unit: s, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
323,125,0,0,0,1,1,1,1,1,0,1, 
324,125,0,0,0,1,1,1,1,1,0,1, 
325,125,0,0,0,1,1,1,1,1,0,1, 
326,125,0,0,0,1,1,1,1,1,0,1, 
327,126,0,0,0,1,1,1,1,1,1,0, 
328,126,0,0,0,1,1,1,1,1,1,0, 
329,126,0,0,0,1,1,1,1,1,1,0, 
330,126,0,0,0,1,1,1,1,1,1,0, 
331,126,0,0,0,1,1,1,1,1,1,0, 
332,127,0,0,0,1,1,1,1,1,1,1, 
333,127,0,0,0,1,1,1,1,1,1,1, 
334,127,0,0,0,1,1,1,1,1,1,1, 
335,127,0,0,0,1,1,1,1,1,1,1, 
336,127,0,0,0,1,1,1,1,1,1,1, 
337,128,0,0,1,0,0,0,0,0,0,0, 
338,128,0,0,1,0,0,0,0,0,0,0, 
339,128,0,0,1,0,0,0,0,0,0,0, 
340,128,0,0,1,0,0,0,0,0,0,0, 
341,128,0,0,1,0,0,0,0,0,0,0, 
342,129,0,0,1,0,0,0,0,0,0,1, 
343,129,0,0,1,0,0,0,0,0,0,1, 
344,129,0,0,1,0,0,0,0,0,0,1, 
345,129,0,0,1,0,0,0,0,0,0,1, 
346,129,0,0,1,0,0,0,0,0,0,1, 
347,130,0,0,1,0,0,0,0,0,1,0, 
348,130,0,0,1,0,0,0,0,0,1,0, 
349,130,0,0,1,0,0,0,0,0,1,0, 
350,130,0,0,1,0,0,0,0,0,1,0, 
351,131,0,0,1,0,0,0,0,0,1,1, 
352,131,0,0,1,0,0,0,0,0,1,1, 
353,131,0,0,1,0,0,0,0,0,1,1, 
354,131,0,0,1,0,0,0,0,0,1,1, 
355,131,0,0,1,0,0,0,0,0,1,1, 
356,132,0,0,1,0,0,0,0,1,0,0, 
357,132,0,0,1,0,0,0,0,1,0,0, 
358,132,0,0,1,0,0,0,0,1,0,0, 
359,132,0,0,1,0,0,0,0,1,0,0, 
360,132,0,0,1,0,0,0,0,1,0,0, 
361,133,0,0,1,0,0,0,0,1,0,1, 
362,133,0,0,1,0,0,0,0,1,0,1, 
363,133,0,0,1,0,0,0,0,1,0,1, 
364,133,0,0,1,0,0,0,0,1,0,1, 
365,133,0,0,1,0,0,0,0,1,0,1, 
366,134,0,0,1,0,0,0,0,1,1,0, 
367,134,0,0,1,0,0,0,0,1,1,0, 
368,134,0,0,1,0,0,0,0,1,1,0, 
369,134,0,0,1,0,0,0,0,1,1,0, 
370,134,0,0,1,0,0,0,0,1,1,0, 
371,135,0,0,1,0,0,0,0,1,1,1, 
372,135,0,0,1,0,0,0,0,1,1,1, 
373,135,0,0,1,0,0,0,0,1,1,1, 
374,135,0,0,1,0,0,0,0,1,1,1, 
375,135,0,0,1,0,0,0,0,1,1,1, 
376,136,0,0,1,0,0,0,1,0,0,0, 
377,136,0,0,1,0,0,0,1,0,0,0, 
378,136,0,0,1,0,0,0,1,0,0,0, 
379,136,0,0,1,0,0,0,1,0,0,0, 
380,136,0,0,1,0,0,0,1,0,0,0, 
381,137,0,0,1,0,0,0,1,0,0,1, 
382,137,0,0,1,0,0,0,1,0,0,1, 
383,137,0,0,1,0,0,0,1,0,0,1, 
384,137,0,0,1,0,0,0,1,0,0,1, 
385,137,0,0,1,0,0,0,1,0,0,1, 
386,138,0,0,1,0,0,0,1,0,1,0, 
387,138,0,0,1,0,0,0,1,0,1,0, 
388,138,0,0,1,0,0,0,1,0,1,0, 
389,138,0,0,1,0,0,0,1,0,1,0, 
390,138,0,0,1,0,0,0,1,0,1,0, 
391,139,0,0,1,0,0,0,1,0,1,1, 
392,139,0,0,1,0,0,0,1,0,1,1, 
393,139,0,0,1,0,0,0,1,0,1,1, 
394,139,0,0,1,0,0,0,1,0,1,1, 
395,140,0,0,1,0,0,0,1,1,0,0, 
396,140,0,0,1,0,0,0,1,1,0,0, 
397,140,0,0,1,0,0,0,1,1,0,0, 
398,140,0,0,1,0,0,0,1,1,0,0, 
399,140,0,0,1,0,0,0,1,1,0,0, 
400,141,0,0,1,0,0,0,1,1,0,1, 
401,141,0,0,1,0,0,0,1,1,0,1, 
402,141,0,0,1,0,0,0,1,1,0,1, 
403,141,0,0,1,0,0,0,1,1,0,1, 
404,141,0,0,1,0,0,0,1,1,0,1, 
405,142,0,0,1,0,0,0,1,1,1,0, 
406,142,0,0,1,0,0,0,1,1,1,0, 
407,142,0,0,1,0,0,0,1,1,1,0, 
408,142,0,0,1,0,0,0,1,1,1,0, 
409,142,0,0,1,0,0,0,1,1,1,0, 
410,143,0,0,1,0,0,0,1,1,1,1, 
411,143,0,0,1,0,0,0,1,1,1,1, 
412,143,0,0,1,0,0,0,1,1,1,1, 
413,143,0,0,1,0,0,0,1,1,1,1, 
414,143,0,0,1,0,0,0,1,1,1,1, 
415,144,0,0,1,0,0,1,0,0,0,0, 
416,144,0,0,1,0,0,1,0,0,0,0, 
417,144,0,0,1,0,0,1,0,0,0,0, 
418,144,0,0,1,0,0,1,0,0,0,0, 
419,144,0,0,1,0,0,1,0,0,0,0, 
420,145,0,0,1,0,0,1,0,0,0,1, 
421,145,0,0,1,0,0,1,0,0,0,1, 
422,145,0,0,1,0,0,1,0,0,0,1, 
423,145,0,0,1,0,0,1,0,0,0,1, 
424,145,0,0,1,0,0,1,0,0,0,1, 
425,146,0,0,1,0,0,1,0,0,1,0, 
426,146,0,0,1,0,0,1,0,0,1,0, 
427,146,0,0,1,0,0,1,0,0,1,0, 
428,146,0,0,1,0,0,1,0,0,1,0, 
429,146,0,0,1,0,0,1,0,0,1,0, 
430,147,0,0,1,0,0,1,0,0,1,1, 
431,147,0,0,1,0,0,1,0,0,1,1, 
432,147,0,0,1,0,0,1,0,0,1,1, 
433,147,0,0,1,0,0,1,0,0,1,1, 
434,147,0,0,1,0,0,1,0,0,1,1, 
435,148,0,0,1,0,0,1,0,1,0,0, 
436,148,0,0,1,0,0,1,0,1,0,0, 
437,148,0,0,1,0,0,1,0,1,0,0, 
438,148,0,0,1,0,0,1,0,1,0,0, 
439,149,0,0,1,0,0,1,0,1,0,1, 
440,149,0,0,1,0,0,1,0,1,0,1, 
441,149,0,0,1,0,0,1,0,1,0,1, 
442,149,0,0,1,0,0,1,0,1,0,1, 
443,149,0,0,1,0,0,1,0,1,0,1, 
444,150,0,0,1,0,0,1,0,1,1,0, 
445,150,0,0,1,0,0,1,0,1,1,0, 
446,150,0,0,1,0,0,1,0,1,1,0, 
447,150,0,0,1,0,0,1,0,1,1,0, 
448,150,0,0,1,0,0,1,0,1,1,0, 
449,151,0,0,1,0,0,1,0,1,1,1, 
450,151,0,0,1,0,0,1,0,1,1,1, 
451,151,0,0,1,0,0,1,0,1,1,1, 
452,151,0,0,1,0,0,1,0,1,1,1, 
453,151,0,0,1,0,0,1,0,1,1,1, 
454,152,0,0,1,0,0,1,1,0,0,0, 
455,152,0,0,1,0,0,1,1,0,0,0, 
456,152,0,0,1,0,0,1,1,0,0,0, 
457,152,0,0,1,0,0,1,1,0,0,0, 
458,152,0,0,1,0,0,1,1,0,0,0, 
459,153,0,0,1,0,0,1,1,0,0,1, 
460,153,0,0,1,0,0,1,1,0,0,1, 
461,153,0,0,1,0,0,1,1,0,0,1, 
462,153,0,0,1,0,0,1,1,0,0,1, 
463,153,0,0,1,0,0,1,1,0,0,1, 
464,154,0,0,1,0,0,1,1,0,1,0, 
465,154,0,0,1,0,0,1,1,0,1,0, 
466,154,0,0,1,0,0,1,1,0,1,0, 
467,154,0,0,1,0,0,1,1,0,1,0, 
468,154,0,0,1,0,0,1,1,0,1,0, 
469,155,0,0,1,0,0,1,1,0,1,1, 
470,155,0,0,1,0,0,1,1,0,1,1, 
471,155,0,0,1,0,0,1,1,0,1,1, 
472,155,0,0,1,0,0,1,1,0,1,1, 
473,155,0,0,1,0,0,1,1,0,1,1, 
474,156,0,0,1,0,0,1,1,1,0,0, 
475,156,0,0,1,0,0,1,1,1,0,0, 
476,156,0,0,1,0,0,1,1,1,0,0, 
477,156,0,0,1,0,0,1,1,1,0,0, 
478,157,0,0,1,0,0,1,1,1,0,1, 
479,157,0,0,1,0,0,1,1,1,0,1, 
480,157,0,0,1,0,0,1,1,1,0,1, 
481,157,0,0,1,0,0,1,1,1,0,1, 
482,157,0,0,1,0,0,1,1,1,0,1, 
483,158,0,0,1,0,0,1,1,1,1,0, 
484,158,0,0,1,0,0,1,1,1,1,0, 
485,158,0,0,1,0,0,1,1,1,1,0, 
486,158,0,0,1,0,0,1,1,1,1,0, 
487,158,0,0,1,0,0,1,1,1,1,0, 
488,159,0,0,1,0,0,1,1,1,1,1, 
489,159,0,0,1,0,0,1,1,1,1,1, 
490,159,0,0,1,0,0,1,1,1,1,1, 
491,159,0,0,1,0,0,1,1,1,1,1, 
492,159,0,0,1,0,0,1,1,1,1,1, 
493,160,0,0,1,0,1,0,0,0,0,0, 
494,160,0,0,1,0,1,0,0,0,0,0, 
495,160,0,0,1,0,1,0,0,0,0,0, 
496,160,0,0,1,0,1,0,0,0,0,0, 
