Groups:,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,
,,,,,,,,,,,,
Data:,,,,,,,,,,,,
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
377,304,0,1,0,0,1,1,0,0,0,0, 
378,305,0,1,0,0,1,1,0,0,0,1, 
379,305,0,1,0,0,1,1,0,0,0,1, 
380,306,0,1,0,0,1,1,0,0,1,0, 
381,307,0,1,0,0,1,1,0,0,1,1, 
382,308,0,1,0,0,1,1,0,1,0,0, 
383,309,0,1,0,0,1,1,0,1,0,1, 
384,310,0,1,0,0,1,1,0,1,1,0, 
385,310,0,1,0,0,1,1,0,1,1,0, 
386,311,0,1,0,0,1,1,0,1,1,1, 
387,312,0,1,0,0,1,1,1,0,0,0, 
388,313,0,1,0,0,1,1,1,0,0,1, 
389,314,0,1,0,0,1,1,1,0,1,0, 
390,314,0,1,0,0,1,1,1,0,1,0, 
391,315,0,1,0,0,1,1,1,0,1,1, 
392,316,0,1,0,0,1,1,1,1,0,0, 
393,317,0,1,0,0,1,1,1,1,0,1, 
394,318,0,1,0,0,1,1,1,1,1,0, 
395,319,0,1,0,0,1,1,1,1,1,1, 
396,319,0,1,0,0,1,1,1,1,1,1, 
397,320,0,1,0,1,0,0,0,0,0,0, 
398,321,0,1,0,1,0,0,0,0,0,1, 
399,322,0,1,0,1,0,0,0,0,1,0, 
400,323,0,1,0,1,0,0,0,0,1,1, 
401,323,0,1,0,1,0,0,0,0,1,1, 
402,324,0,1,0,1,0,0,0,1,0,0, 
403,325,0,1,0,1,0,0,0,1,0,1, 
404,326,0,1,0,1,0,0,0,1,1,0, 
405,327,0,1,0,1,0,0,0,1,1,1, 
406,328,0,1,0,1,0,0,1,0,0,0, 
407,328,0,1,0,1,0,0,1,0,0,0, 
408,329,0,1,0,1,0,0,1,0,0,1, 
409,330,0,1,0,1,0,0,1,0,1,0, 
410,331,0,1,0,1,0,0,1,0,1,1, 
411,332,0,1,0,1,0,0,1,1,0,0, 
412,332,0,1,0,1,0,0,1,1,0,0, 
413,333,0,1,0,1,0,0,1,1,0,1, 
414,334,0,1,0,1,0,0,1,1,1,0, 
415,335,0,1,0,1,0,0,1,1,1,1, 
416,336,0,1,0,1,0,1,0,0,0,0, 
417,337,0,1,0,1,0,1,0,0,0,1, 
418,337,0,1,0,1,0,1,0,0,0,1, 
419,338,0,1,0,1,0,1,0,0,1,0, 
420,339,0,1,0,1,0,1,0,0,1,1, 
421,340,0,1,0,1,0,1,0,1,0,0, 
422,341,0,1,0,1,0,1,0,1,0,1, 
423,342,0,1,0,1,0,1,0,1,1,0, 
424,342,0,1,0,1,0,1,0,1,1,0, 
425,343,0,1,0,1,0,1,0,1,1,1, 
426,344,0,1,0,1,0,1,1,0,0,0, 
427,345,0,1,0,1,0,1,1,0,0,1, 
428,346,0,1,0,1,0,1,1,0,1,0, 
429,346,0,1,0,1,0,1,1,0,1,0, 
430,347,0,1,0,1,0,1,1,0,1,1, 
431,348,0,1,0,1,0,1,1,1,0,0, 
432,349,0,1,0,1,0,1,1,1,0,1, 
433,350,0,1,0,1,0,1,1,1,1,0, 
434,351,0,1,0,1,0,1,1,1,1,1, 
435,351,0,1,0,1,0,1,1,1,1,1, 
436,352,0,1,0,1,1,0,0,0,0,0, 
437,353,0,1,0,1,1,0,0,0,0,1, 
